person_relationship_id,person_relationship_sequence,person_id_1,relationship_type,person_id_2,relationship_category,reference_id,relationship_notes
Jotham_2:Azariah_3:1851,1851,Jotham_2,son,Azariah_3,explicit,2KI 15:7,
Jabesh_1:Shallum_1:1852,1852,Jabesh_1,father,Shallum_1,logical,2KI 15:10,
Shallum_1:Jabesh_1:1853,1853,Shallum_1,son,Jabesh_1,explicit,2KI 15:10,
Shallum_1:Zechariah_1:1854,1854,Shallum_1,killer,Zechariah_1,explicit,2KI 15:10,
Zechariah_1:Shallum_1:1855,1855,Zechariah_1,killed by,Shallum_1,logical,2KI 15:10,
Menachem_1:Shallum_1:1856,1856,Menachem_1,killer,Shallum_1,explicit,2KI 15:14,
Shallum_1:Menachem_1:1857,1857,Shallum_1,killed by,Menachem_1,logical,2KI 15:14,
Menachem_1:Pekahiah_1:1858,1858,Menachem_1,father,Pekahiah_1,logical,2KI 15:22,
Pekahiah_1:Menachem_1:1859,1859,Pekahiah_1,son,Menachem_1,explicit,2KI 15:22,
Remaliah_1:Pekah_1:1860,1860,Remaliah_1,father,Pekah_1,logical,2KI 15:25,
Pekah_1:Remaliah_1:1861,1861,Pekah_1,son,Remaliah_1,explicit,2KI 15:25,
Pekah_1:Pekahiah_1:1862,1862,Pekah_1,killer,Pekahiah_1,explicit,2KI 15:25,
Pekahiah_1:Pekah_1:1863,1863,Pekahiah_1,killed by,Pekah_1,logical,2KI 15:25,
Elah_3:Hoshea_1:1864,1864,Elah_3,father,Hoshea_1,logical,2KI 15:30,
Hoshea_1:Elah_3:1865,1865,Hoshea_1,son,Elah_3,explicit,2KI 15:30,
Hoshea_1:Pekah_1:1866,1866,Hoshea_1,killer,Pekah_1,explicit,2KI 15:30,
Pekah_1:Hoshea_1:1867,1867,Pekah_1,killed by,Hoshea_1,logical,2KI 15:30,
Uzziah_1:Jotham_3:1868,1868,Uzziah_1,father,Jotham_3,logical,2KI 15:30,
Jotham_3:Uzziah_1:1869,1869,Jotham_3,son,Uzziah_1,explicit,2KI 15:30,
Jerusha_1:Jotham_3:1870,1870,Jerusha_1,mother,Jotham_3,explicit,2KI 15:33,
Jotham_3:Jerusha_1:1871,1871,Jotham_3,son,Jerusha_1,logical,2KI 15:33,
Zadok_2:Jerusha_1:1872,1872,Zadok_2,father,Jerusha_1,logical,2KI 15:33,
Jerusha_1:Zadok_2:1873,1873,Jerusha_1,daughter,Zadok_2,explicit,2KI 15:33,
Jotham_3:Ahaz_1:1874,1874,Jotham_3,father,Ahaz_1,logical,2KI 15:38,
Ahaz_1:Jotham_3:1875,1875,Ahaz_1,son,Jotham_3,explicit,2KI 15:38,
Ahaz_1:Hezekiah_1:1876,1876,Ahaz_1,father,Hezekiah_1,logical,2KI 16:20,
Hezekiah_1:Ahaz_1:1877,1877,Hezekiah_1,son,Ahaz_1,explicit,2KI 16:20,
Abi_1:Hezekiah_1:1878,1878,Abi_1,mother,Hezekiah_1,logical,2KI 18:2,
Hezekiah_1:Abi_1:1879,1879,Hezekiah_1,son,Abi_1,explicit,2KI 18:2,
Zechariah_2:Abi_1:1880,1880,Zechariah_2,father,Abi_1,logical,2KI 18:2,
Abi_1:Zechariah_2:1881,1881,Abi_1,daughter,Zechariah_2,explicit,2KI 18:2,
Hilkiah_1:Eliakim_1:1882,1882,Hilkiah_1,father,Eliakim_1,logical,2KI 18:18,
Eliakim_1:Hilkiah_1:1883,1883,Eliakim_1,son,Hilkiah_1,explicit,2KI 18:18,
Asaph_1:Joah_1:1884,1884,Asaph_1,father,Joah_1,logical,2KI 18:18,
Joah_1:Asaph_1:1885,1885,Joah_1,son,Asaph_1,explicit,2KI 18:18,
Amoz_1:Isaiah_1:1886,1886,Amoz_1,father,Isaiah_1,logical,2KI 19:2,
Isaiah_1:Amoz_1:1887,1887,Isaiah_1,son,Amoz_1,explicit,2KI 19:2,
Adrammelech_1:Sennacherib_1:1888,1888,Adrammelech_1,killer,Sennacherib_1,explicit,2KI 19:37,
Sennacherib_1:Adrammelech_1:1889,1889,Sennacherib_1,killed by,Adrammelech_1,logical,2KI 19:37,
Sharezer_1:Sennacherib_1:1890,1890,Sharezer_1,killer,Sennacherib_1,explicit,2KI 19:37,
Sennacherib_1:Sharezer_1:1891,1891,Sennacherib_1,killed by,Sharezer_1,logical,2KI 19:37,
Baladan_1:Berodach-baladan_1:1892,1892,Baladan_1,father,Berodach-baladan_1,logical,2KI 20:12,
Berodach-baladan_1:Baladan_1:1893,1893,Berodach-baladan_1,son,Baladan_1,explicit,2KI 20:12,
Hezekiah_1:Manasseh_3:1894,1894,Hezekiah_1,father,Manasseh_3,logical,2KI 20:21,
Manasseh_3:Hezekiah_1:1895,1895,Manasseh_3,son,Hezekiah_1,explicit,2KI 20:21,
Hephzibah_1:Manasseh_3:1896,1896,Hephzibah_1,mother,Manasseh_3,explicit,2KI 21:1,
Manasseh_3:Hephzibah_1:1897,1897,Manasseh_3,son,Hephzibah_1,logical,2KI 21:1,
Meshullemeth_1:Amon_2:1898,1898,Meshullemeth_1,mother,Amon_2,explicit,2KI 21:19,
Amon_2:Meshullemeth_1:1899,1899,Amon_2,son,Meshullemeth_1,logical,2KI 21:19,
Haruz_1:Meshullemeth_1:1900,1900,Haruz_1,father,Meshullemeth_1,logical,2KI 21:19,
Meshullemeth_1:Haruz_1:1901,1901,Meshullemeth_1,daughter,Haruz_1,explicit,2KI 21:19,
Amon_2:Josiah_2:1902,1902,Amon_2,father,Josiah_2,logical,2KI 21:26,
Josiah_2:Amon_2:1903,1903,Josiah_2,son,Amon_2,explicit,2KI 21:26,
Jedidah_1:Josiah_2:1904,1904,Jedidah_1,mother,Josiah_2,explicit,2KI 22:2,
Josiah_2:Jedidah_1:1905,1905,Josiah_2,son,Jedidah_1,logical,2KI 22:2,
Adaiah_1:Jedidah_1:1906,1906,Adaiah_1,father,Jedidah_1,logical,2KI 22:2,
Jedidah_1:Adaiah_1:1907,1907,Jedidah_1,daughter,Adaiah_1,explicit,2KI 22:2,
Azaliah_1:Shaphan_1:1908,1908,Azaliah_1,father,Shaphan_1,logical,2KI 22:3,
Shaphan_1:Azaliah_1:1909,1909,Shaphan_1,son,Azaliah_1,explicit,2KI 22:3,
Meshullam_1:Azaliah_1:1910,1910,Meshullam_1,father,Azaliah_1,logical,2KI 22:3,
Azaliah_1:Meshullam_1:1911,1911,Azaliah_1,son,Meshullam_1,explicit,2KI 22:3,
Shaphan_1:Ahikam_1:1912,1912,Shaphan_1,father,Ahikam_1,logical,2KI 22:12,
Ahikam_1:Shaphan_1:1913,1913,Ahikam_1,son,Shaphan_1,explicit,2KI 22:12,
Micaiah_2:Achbor_2:1914,1914,Micaiah_2,father,Achbor_2,logical,2KI 22:12,
Achbor_2:Micaiah_2:1915,1915,Achbor_2,son,Micaiah_2,explicit,2KI 22:12,
Shallum_2:Huldah_1:1916,1916,Shallum_2,husband,Huldah_1,logical,2KI 22:14,
Huldah_1:Shallum_2:1917,1917,Huldah_1,wife,Shallum_2,explicit,2KI 22:14,
Tikvah_1:Shallum_2:1918,1918,Tikvah_1,father,Shallum_2,logical,2KI 22:14,
Shallum_2:Tikvah_1:1919,1919,Shallum_2,son,Tikvah_1,explicit,2KI 22:14,
Harhas_1:Tikvah_1:1920,1920,Harhas_1,father,Tikvah_1,logical,2KI 22:14,
Tikvah_1:Harhas_1:1921,1921,Tikvah_1,son,Harhas_1,explicit,2KI 22:14,
Josiah_2:Jehoahaz_2:1922,1922,Josiah_2,father,Jehoahaz_2,logical,2KI 23:30,
Jehoahaz_2:Josiah_2:1923,1923,Jehoahaz_2,son,Josiah_2,explicit,2KI 23:30,
Hamutal_1:Jehoahaz_2:1924,1924,Hamutal_1,mother,Jehoahaz_2,explicit,2KI 23:31,
Jehoahaz_2:Hamutal_1:1925,1925,Jehoahaz_2,son,Hamutal_1,logical,2KI 23:31,
Jeremiah_1:Hamutal_1:1926,1926,Jeremiah_1,father,Hamutal_1,logical,2KI 23:31,
Hamutal_1:Jeremiah_1:1927,1927,Hamutal_1,daughter,Jeremiah_1,explicit,2KI 23:31,
Josiah_2:Eliakim_2:1928,1928,Josiah_2,father,Eliakim_2,explicit,2KI 23:34,
Eliakim_2:Josiah_2:1929,1929,Eliakim_2,son,Josiah_2,logical,2KI 23:34,
Zebidah_1:Eliakim_2:1930,1930,Zebidah_1,mother,Eliakim_2,explicit,2KI 23:36,
Eliakim_2:Zebidah_1:1931,1931,Eliakim_2,son,Zebidah_1,logical,2KI 23:36,
Pedaiah_1:Zebidah_1:1932,1932,Pedaiah_1,father,Zebidah_1,logical,2KI 23:36,
Zebidah_1:Pedaiah_1:1933,1933,Zebidah_1,daughter,Pedaiah_1,explicit,2KI 23:36,
Eliakim_2:Jehoiachin_1:1934,1934,Eliakim_2,father,Jehoiachin_1,logical,2KI 24:6,
Jehoiachin_1:Eliakim_2:1935,1935,Jehoiachin_1,son,Eliakim_2,explicit,2KI 24:6,
Nehushta_1:Jehoiachin_1:1936,1936,Nehushta_1,mother,Jehoiachin_1,explicit,2KI 24:8,
Jehoiachin_1:Nehushta_1:1937,1937,Jehoiachin_1,son,Nehushta_1,logical,2KI 24:8,
Elnathan_1:Nehushta_1:1938,1938,Elnathan_1,father,Nehushta_1,logical,2KI 24:8,
Nehushta_1:Elnathan_1:1939,1939,Nehushta_1,daughter,Elnathan_1,explicit,2KI 24:8,
Josiah_2:Mattaniah_1:1940,1940,Josiah_2,father,Mattaniah_1,logical,2KI 24:18,
Mattaniah_1:Josiah_2:1941,1941,Mattaniah_1,son,Josiah_2,logical,2KI 24:18,
Hamutal_1:Mattaniah_1:1942,1942,Hamutal_1,mother,Mattaniah_1,explicit,2KI 24:18,
Mattaniah_1:Hamutal_1:1943,1943,Mattaniah_1,son,Hamutal_1,logical,2KI 24:18,
Ahikam_1:Gedaliah_1:1944,1944,Ahikam_1,father,Gedaliah_1,logical,2KI 25:22,
Gedaliah_1:Ahikam_1:1945,1945,Gedaliah_1,son,Ahikam_1,explicit,2KI 25:22,
Nethaniah_1:Ishmael_2:1946,1946,Nethaniah_1,father,Ishmael_2,logical,2KI 25:23,
Ishmael_2:Nethaniah_1:1947,1947,Ishmael_2,son,Nethaniah_1,explicit,2KI 25:23,
Kareah_1:Johanan_1:1948,1948,Kareah_1,father,Johanan_1,logical,2KI 25:23,
Johanan_1:Kareah_1:1949,1949,Johanan_1,son,Kareah_1,explicit,2KI 25:23,
Tanhumeth_1:Seraiah_2:1950,1950,Tanhumeth_1,father,Seraiah_2,logical,2KI 25:23,
Seraiah_2:Tanhumeth_1:1951,1951,Seraiah_2,son,Tanhumeth_1,explicit,2KI 25:23,
Elishama_3:Nethaniah_1:1952,1952,Elishama_3,father,Nethaniah_1,logical,2KI 25:25,
Nethaniah_1:Elishama_3:1953,1953,Nethaniah_1,son,Elishama_3,explicit,2KI 25:25,
Zibeon_2:Beeri_1:1954,1954,Zibeon_2,father,Beeri_1,logical,1CH 1:40,GEN 36:20 has Anah [first called Beeri in GEN 26:34) as son (descendant) of Seir but GEN 36:24 and 1CH 1:40 has Anah as son of Zibeon son of Seir
Beeri_1:Zibeon_2:1955,1955,Beeri_1,son,Zibeon_2,explicit,1CH 1:40,GEN 36:20 has Anah [first called Beeri in GEN 26:34) as son (descendant) of Seir but GEN 36:24 and 1CH 1:40 has Anah as son of Zibeon son of Seir
Bath-shua_1:Er_1:1956,1956,Bath-shua_1,mother,Er_1,logical,1CH 2:3,
Er_1:Bath-shua_1:1957,1957,Er_1,son,Bath-shua_1,explicit,1CH 2:3,
Bath-shua_1:Onan_1:1958,1958,Bath-shua_1,mother,Onan_1,logical,1CH 2:3,
Onan_1:Bath-shua_1:1959,1959,Onan_1,son,Bath-shua_1,explicit,1CH 2:3,
Bath-shua_1:Shelah_2:1960,1960,Bath-shua_1,mother,Shelah_2,logical,1CH 2:3,
Shelah_2:Bath-shua_1:1961,1961,Shelah_2,son,Bath-shua_1,explicit,1CH 2:3,
Zerah_3:Ethan_2:1962,1962,Zerah_3,father,Ethan_2,logical,1CH 2:6,
Ethan_2:Zerah_3:1963,1963,Ethan_2,son,Zerah_3,explicit,1CH 2:6,
Zerah_3:Heman_2:1964,1964,Zerah_3,father,Heman_2,logical,1CH 2:6,
Heman_2:Zerah_3:1965,1965,Heman_2,son,Zerah_3,explicit,1CH 2:6,
Zerah_3:Calcol_2:1966,1966,Zerah_3,father,Calcol_2,logical,1CH 2:6,
Calcol_2:Zerah_3:1967,1967,Calcol_2,son,Zerah_3,explicit,1CH 2:6,
Zerah_3:Dara_1:1968,1968,Zerah_3,father,Dara_1,logical,1CH 2:6,
Dara_1:Zerah_3:1969,1969,Dara_1,son,Zerah_3,explicit,1CH 2:6,
Ethan_2:Azariah_4:1970,1970,Ethan_2,father,Azariah_4,logical,1CH 2:8,
Azariah_4:Ethan_2:1971,1971,Azariah_4,son,Ethan_2,explicit,1CH 2:8,
Hezron_2:Jerahmeel_1:1972,1972,Hezron_2,father,Jerahmeel_1,logical,1CH 2:9,
Jerahmeel_1:Hezron_2:1973,1973,Jerahmeel_1,son,Hezron_2,explicit,1CH 2:9,
Hezron_2:Chelubai_1:1974,1974,Hezron_2,father,Chelubai_1,logical,1CH 2:9,
Chelubai_1:Hezron_2:1975,1975,Chelubai_1,son,Hezron_2,explicit,1CH 2:9,
Zeruiah_1:David_1:1976,1976,Zeruiah_1,sister,David_1,explicit,1CH 2:16,
David_1:Zeruiah_1:1977,1977,David_1,brother,Zeruiah_1,logical,1CH 2:16,
Abigail_2:David_1:1978,1978,Abigail_2,half-sister,David_1,explicit,1CH 2:16,
David_1:Abigail_2:1979,1979,David_1,half-brother,Abigail_2,logical,1CH 2:16,
Jesse_1:Nethanel_2:1980,1980,Jesse_1,father,Nethanel_2,explicit,1CH 2:14,
Nethanel_2:Jesse_1:1981,1981,Nethanel_2,son,Jesse_1,logical,1CH 2:14,
Jesse_1:Raddai_1:1982,1982,Jesse_1,father,Raddai_1,explicit,1CH 2:14,
Raddai_1:Jesse_1:1983,1983,Raddai_1,son,Jesse_1,logical,1CH 2:14,
Jesse_1:Ozem_1:1984,1984,Jesse_1,father,Ozem_1,explicit,1CH 2:15,
Ozem_1:Jesse_1:1985,1985,Ozem_1,son,Jesse_1,logical,1CH 2:15,
Chelubai_1:Azubah_2:1986,1986,Chelubai_1,husband,Azubah_2,logical,1CH 2:18,
Azubah_2:Chelubai_1:1987,1987,Azubah_2,wife,Chelubai_1,explicit,1CH 2:18,
Chelubai_1:Jerioth_1:1988,1988,Chelubai_1,husband,Jerioth_1,logical,1CH 2:18,
Jerioth_1:Chelubai_1:1989,1989,Jerioth_1,wife,Chelubai_1,logical,1CH 2:18,
Chelubai_1:Jesher_1:1990,1990,Chelubai_1,father,Jesher_1,logical,1CH 2:18,
Jesher_1:Chelubai_1:1991,1991,Jesher_1,son,Chelubai_1,explicit,1CH 2:18,
Chelubai_1:Shobab_2:1992,1992,Chelubai_1,father,Shobab_2,logical,1CH 2:18,
Shobab_2:Chelubai_1:1993,1993,Shobab_2,son,Chelubai_1,explicit,1CH 2:18,
Azubah_2:Ardon_1:1994,1994,Azubah_2,father,Ardon_1,logical,1CH 2:18,
Ardon_1:Azubah_2:1995,1995,Ardon_1,son,Azubah_2,explicit,1CH 2:18,
Azubah_2:Jesher_1:1996,1996,Azubah_2,mother,Jesher_1,logical,1CH 2:18,
Jesher_1:Azubah_2:1997,1997,Jesher_1,son,Azubah_2,explicit,1CH 2:18,
Azubah_2:Shobab_2:1998,1998,Azubah_2,mother,Shobab_2,logical,1CH 2:18,
Shobab_2:Azubah_2:1999,1999,Shobab_2,son,Azubah_2,explicit,1CH 2:18,
Azubah_2:Ardon_1:2000,2000,Azubah_2,mother,Ardon_1,logical,1CH 2:18,
Ardon_1:Azubah_2:2001,2001,Ardon_1,son,Azubah_2,explicit,1CH 2:18,
Chelubai_1:Ephrath_1:2002,2002,Chelubai_1,husband,Ephrath_1,logical,1CH 2:19,
Ephrath_1:Chelubai_1:2003,2003,Ephrath_1,wife,Chelubai_1,logical,1CH 2:19,
Chelubai_1:Hur_1:2004,2004,Chelubai_1,father,Hur_1,explicit,1CH 2:20,
Hur_1:Chelubai_1:2005,2005,Hur_1,son,Chelubai_1,logical,1CH 2:20,
Hezron_2:Segub_2:2006,2006,Hezron_2,father,Segub_2,explicit,1CH 2:21,
Segub_2:Hezron_2:2007,2007,Segub_2,son,Hezron_2,logical,1CH 2:21,
Machir_1:Abijah_3:2008,2008,Machir_1,father,Abijah_3,logical,1CH 2:21,Abijah is revealed as the daughter in 1CH 2:24 as the wife of Hezron
Abijah_3:Machir_1:2009,2009,Abijah_3,daughter,Machir_1,explicit,1CH 2:21,Abijah is revealed as the daughter in 1CH 2:24 as the wife of Hezron
Hezron_2:Abijah_3:2010,2010,Hezron_2,husband,Abijah_3,logical,1CH 2:24,
Abijah_3:Hezron_2:2011,2011,Abijah_3,wife,Hezron_2,explicit,1CH 2:24,
Segub_2:Jair_1:2012,2012,Segub_2,father,Jair_1,explicit,1CH 2:22,
Jair_1:Segub_2:2013,2013,Jair_1,son,Segub_2,logical,1CH 2:22,
Hezron_2:Ashhur_1:2014,2014,Hezron_2,father,Ashhur_1,logical,1CH 2:24,
Ashhur_1:Hezron_2:2015,2015,Ashhur_1,son,Hezron_2,logical,1CH 2:24,
Abijah_3:Ashhur_1:2016,2016,Abijah_3,mother,Ashhur_1,logical,1CH 2:24,
Ashhur_1:Abijah_3:2017,2017,Ashhur_1,son,Abijah_3,logical,1CH 2:24,
Ashhur_1:Tekoa_1:2018,2018,Ashhur_1,father,Tekoa_1,explicit,1CH 2:24,
Tekoa_1:Ashhur_1:2019,2019,Tekoa_1,son,Ashhur_1,logical,1CH 2:24,
Jerahmeel_1:Ram_2:2020,2020,Jerahmeel_1,father,Ram_2,logical,1CH 2:25,
Ram_2:Jerahmeel_1:2021,2021,Ram_2,son,Jerahmeel_1,explicit,1CH 2:25,
Jerahmeel_1:Bunah_1:2022,2022,Jerahmeel_1,father,Bunah_1,logical,1CH 2:25,
Bunah_1:Jerahmeel_1:2023,2023,Bunah_1,son,Jerahmeel_1,explicit,1CH 2:25,
Jerahmeel_1:Oren_1:2024,2024,Jerahmeel_1,father,Oren_1,logical,1CH 2:25,
Oren_1:Jerahmeel_1:2025,2025,Oren_1,son,Jerahmeel_1,explicit,1CH 2:25,
Jerahmeel_1:Ozem_2:2026,2026,Jerahmeel_1,father,Ozem_2,logical,1CH 2:25,
Ozem_2:Jerahmeel_1:2027,2027,Ozem_2,son,Jerahmeel_1,explicit,1CH 2:25,
Jerahmeel_1:Ahijah_3:2028,2028,Jerahmeel_1,father,Ahijah_3,logical,1CH 2:25,
Ahijah_3:Jerahmeel_1:2029,2029,Ahijah_3,son,Jerahmeel_1,explicit,1CH 2:25,
Jerahmeel_1:Atarah_1:2030,2030,Jerahmeel_1,husband,Atarah_1,logical,1CH 2:26,
Atarah_1:Jerahmeel_1:2031,2031,Atarah_1,wife,Jerahmeel_1,explicit,1CH 2:26,
Jerahmeel_1:Onam_2:2032,2032,Jerahmeel_1,father,Onam_2,logical,1CH 2:26,
Onam_2:Jerahmeel_1:2033,2033,Onam_2,son,Jerahmeel_1,logical,1CH 2:26,
Atarah_1:Onam_2:2034,2034,Atarah_1,mother,Onam_2,explicit,1CH 2:26,
Onam_2:Atarah_1:2035,2035,Onam_2,son,Atarah_1,logical,1CH 2:26,
Ram_2:Maaz_1:2036,2036,Ram_2,father,Maaz_1,logical,1CH 2:27,
Maaz_1:Ram_2:2037,2037,Maaz_1,son,Ram_2,explicit,1CH 2:27,
Ram_2:Jamin_2:2038,2038,Ram_2,father,Jamin_2,logical,1CH 2:27,
Jamin_2:Ram_2:2039,2039,Jamin_2,son,Ram_2,explicit,1CH 2:27,
Ram_2:Eker_1:2040,2040,Ram_2,father,Eker_1,logical,1CH 2:27,
Eker_1:Ram_2:2041,2041,Eker_1,son,Ram_2,explicit,1CH 2:27,
Onam_2:Shammai_1:2042,2042,Onam_2,father,Shammai_1,logical,1CH 2:28,
Shammai_1:Onam_2:2043,2043,Shammai_1,son,Onam_2,explicit,1CH 2:28,
Onam_2:Jada_1:2044,2044,Onam_2,father,Jada_1,logical,1CH 2:28,
Jada_1:Onam_2:2045,2045,Jada_1,son,Onam_2,explicit,1CH 2:28,
Shammai_1:Nadab_3:2046,2046,Shammai_1,father,Nadab_3,logical,1CH 2:28,
Nadab_3:Shammai_1:2047,2047,Nadab_3,son,Shammai_1,explicit,1CH 2:28,
Shammai_1:Abishur_1:2048,2048,Shammai_1,father,Abishur_1,logical,1CH 2:28,
Abishur_1:Shammai_1:2049,2049,Abishur_1,son,Shammai_1,explicit,1CH 2:28,
Abishur_1:Abihail_2:2050,2050,Abishur_1,husband,Abihail_2,logical,1CH 2:29,
Abihail_2:Abishur_1:2051,2051,Abihail_2,wife,Abishur_1,explicit,1CH 2:29,
Abishur_1:Ahban_1:2052,2052,Abishur_1,father,Ahban_1,logical,1CH 2:29,
Ahban_1:Abishur_1:2053,2053,Ahban_1,son,Abishur_1,logical,1CH 2:29,
Abihail_2:Ahban_1:2054,2054,Abihail_2,mother,Ahban_1,logical,1CH 2:29,
Ahban_1:Abihail_2:2055,2055,Ahban_1,son,Abihail_2,logical,1CH 2:29,
Abishur_1:Molid_1:2056,2056,Abishur_1,father,Molid_1,logical,1CH 2:29,
Molid_1:Abishur_1:2057,2057,Molid_1,son,Abishur_1,logical,1CH 2:29,
Abihail_2:Molid_1:2058,2058,Abihail_2,mother,Molid_1,logical,1CH 2:29,
Molid_1:Abihail_2:2059,2059,Molid_1,son,Abihail_2,logical,1CH 2:29,
Nadab_3:Seled_1:2060,2060,Nadab_3,father,Seled_1,logical,1CH 2:30,
Seled_1:Nadab_3:2061,2061,Seled_1,son,Nadab_3,explicit,1CH 2:30,
Nadab_3:Appaim_1:2062,2062,Nadab_3,father,Appaim_1,logical,1CH 2:30,
Appaim_1:Nadab_3:2063,2063,Appaim_1,son,Nadab_3,explicit,1CH 2:30,
Appaim_1:Ishi_1:2064,2064,Appaim_1,father,Ishi_1,logical,1CH 2:31,
Ishi_1:Appaim_1:2065,2065,Ishi_1,son,Appaim_1,explicit,1CH 2:31,
Ishi_1:Sheshan_1:2066,2066,Ishi_1,father,Sheshan_1,logical,1CH 2:31,
Sheshan_1:Ishi_1:2067,2067,Sheshan_1,son,Ishi_1,explicit,1CH 2:31,
Sheshan_1:Ahlai_1:2068,2068,Sheshan_1,father,Ahlai_1,logical,1CH 2:31,
Ahlai_1:Sheshan_1:2069,2069,Ahlai_1,son,Sheshan_1,explicit,1CH 2:31,
Jada_1:Jether_2:2070,2070,Jada_1,father,Jether_2,logical,1CH 2:32,
Jether_2:Jada_1:2071,2071,Jether_2,son,Jada_1,explicit,1CH 2:32,
Jada_1:Jonathan_6:2072,2072,Jada_1,father,Jonathan_6,logical,1CH 2:32,
Jonathan_6:Jada_1:2073,2073,Jonathan_6,son,Jada_1,explicit,1CH 2:32,
Jonathan_6:Peleth_2:2074,2074,Jonathan_6,father,Peleth_2,logical,1CH 2:33,
Peleth_2:Jonathan_6:2075,2075,Peleth_2,son,Jonathan_6,explicit,1CH 2:33,
Jonathan_6:Zaza_1:2076,2076,Jonathan_6,father,Zaza_1,logical,1CH 2:33,
Zaza_1:Jonathan_6:2077,2077,Zaza_1,son,Jonathan_6,explicit,1CH 2:33,
Sheshan_1:Jarha_1:2078,2078,Sheshan_1,master,Jarha_1,logical,1CH 2:34,
Jarha_1:Sheshan_1:2079,2079,Jarha_1,servant,Sheshan_1,explicit,1CH 2:34,
Jarha_1:Attai_1:2080,2080,Jarha_1,father,Attai_1,explicit,1CH 2:35,
Attai_1:Jarha_1:2081,2081,Attai_1,son,Jarha_1,logical,1CH 2:35,
Attai_1:Nathan_6:2082,2082,Attai_1,father,Nathan_6,explicit,1CH 2:36,
Nathan_6:Attai_1:2083,2083,Nathan_6,son,Attai_1,logical,1CH 2:36,
Nathan_6:Zabad_1:2084,2084,Nathan_6,father,Zabad_1,explicit,1CH 2:36,
Zabad_1:Nathan_6:2085,2085,Zabad_1,son,Nathan_6,logical,1CH 2:36,
Zabad_1:Ephlal_1:2086,2086,Zabad_1,father,Ephlal_1,explicit,1CH 2:37,
Ephlal_1:Zabad_1:2087,2087,Ephlal_1,son,Zabad_1,logical,1CH 2:37,
Ephlal_1:Obed_2:2088,2088,Ephlal_1,father,Obed_2,explicit,1CH 2:37,
Obed_2:Ephlal_1:2089,2089,Obed_2,son,Ephlal_1,logical,1CH 2:37,
Obed_2:Jehu_3:2090,2090,Obed_2,father,Jehu_3,explicit,1CH 2:38,
Jehu_3:Obed_2:2091,2091,Jehu_3,son,Obed_2,logical,1CH 2:38,
Jehu_3:Azariah_5:2092,2092,Jehu_3,father,Azariah_5,explicit,1CH 2:38,
Azariah_5:Jehu_3:2093,2093,Azariah_5,son,Jehu_3,logical,1CH 2:38,
Azariah_5:Helez_2:2094,2094,Azariah_5,father,Helez_2,explicit,1CH 2:39,
Helez_2:Azariah_5:2095,2095,Helez_2,son,Azariah_5,logical,1CH 2:39,
Helez_2:Eleasah_1:2096,2096,Helez_2,father,Eleasah_1,explicit,1CH 2:39,
Eleasah_1:Helez_2:2097,2097,Eleasah_1,son,Helez_2,logical,1CH 2:39,
Eleasah_1:Sismai_1:2098,2098,Eleasah_1,father,Sismai_1,explicit,1CH 2:40,
Sismai_1:Eleasah_1:2099,2099,Sismai_1,son,Eleasah_1,logical,1CH 2:40,
Sismai_1:Shallum_3:2100,2100,Sismai_1,father,Shallum_3,explicit,1CH 2:40,
Shallum_3:Sismai_1:2101,2101,Shallum_3,son,Sismai_1,logical,1CH 2:40,
Shallum_3:Jekamiah_1:2102,2102,Shallum_3,father,Jekamiah_1,explicit,1CH 2:41,
Jekamiah_1:Shallum_3:2103,2103,Jekamiah_1,son,Shallum_3,logical,1CH 2:41,
Jekamiah_1:Elishama_4:2104,2104,Jekamiah_1,father,Elishama_4,explicit,1CH 2:41,
Elishama_4:Jekamiah_1:2105,2105,Elishama_4,son,Jekamiah_1,logical,1CH 2:41,
Chelubai_1:Mesha_2:2106,2106,Chelubai_1,father,Mesha_2,logical,1CH 2:42,
Mesha_2:Chelubai_1:2107,2107,Mesha_2,son,Chelubai_1,explicit,1CH 2:42,
Mesha_2:Ziph_1:2108,2108,Mesha_2,father,Ziph_1,explicit,1CH 2:42,
Ziph_1:Mesha_2:2109,2109,Ziph_1,son,Mesha_2,logical,1CH 2:42,
Ziph_1:Mareshah_1:2110,2110,Ziph_1,father,Mareshah_1,logical,1CH 2:42,
Mareshah_1:Ziph_1:2111,2111,Mareshah_1,son,Ziph_1,explicit,1CH 2:42,
Mareshah_1:Hebron_2:2112,2112,Mareshah_1,father,Hebron_2,explicit,1CH 2:42,
Hebron_2:Mareshah_1:2113,2113,Hebron_2,son,Mareshah_1,logical,1CH 2:42,
Hebron_2:Korah_4:2114,2114,Hebron_2,father,Korah_4,logical,1CH 2:43,
Korah_4:Hebron_2:2115,2115,Korah_4,son,Hebron_2,explicit,1CH 2:43,
Korah_4:Tappuah_1:2116,2116,Korah_4,father,Tappuah_1,logical,1CH 2:43,
Tappuah_1:Korah_4:2117,2117,Tappuah_1,son,Korah_4,explicit,1CH 2:43,
Korah_4:Rekem_2:2118,2118,Korah_4,father,Rekem_2,logical,1CH 2:43,
Rekem_2:Korah_4:2119,2119,Rekem_2,son,Korah_4,explicit,1CH 2:43,
Korah_4:Shema_1:2120,2120,Korah_4,father,Shema_1,logical,1CH 2:43,
Shema_1:Korah_4:2121,2121,Shema_1,son,Korah_4,explicit,1CH 2:43,
Shema_1:Raham_1:2122,2122,Shema_1,father,Raham_1,explicit,1CH 2:44,
